feature_a,category_a,feature_b,category_b,count,Churn_rate
TechSupport,No internet service,pseudo_end,2005-10-31 00:00:00,41,1.0
TechSupport,No internet service,pseudo_end,2000-05-30 00:00:00,25,0.84
TechSupport,No internet service,pseudo_end,2000-07-29 00:00:00,25,0.88
TechSupport,No internet service,pseudo_end,2000-08-28 00:00:00,31,0.9032258064516129
TechSupport,No internet service,pseudo_end,2000-09-27 00:00:00,21,0.9047619047619048
TechSupport,No,_logic_repair_applied,False,3473,0.5836452634609848
TechSupport,Yes,_logic_repair_applied,False,2044,0.8483365949119374
TechSupport,No internet service,_logic_repair_applied,False,1526,0.9259501965923984
TechSupport,No,tenure_months_bucket,0-12,1390,0.3971223021582734
TechSupport,No,tenure_months_bucket,36-60,716,0.7416201117318436
TechSupport,No,tenure_months_bucket,60+,384,0.8697916666666666
TechSupport,No,tenure_months_bucket,12-24,569,0.5887521968365553
TechSupport,No,tenure_months_bucket,24-36,414,0.6642512077294686
TechSupport,Yes,tenure_months_bucket,0-12,283,0.6219081272084805
TechSupport,Yes,tenure_months_bucket,36-60,550,0.8654545454545455
TechSupport,Yes,tenure_months_bucket,60+,747,0.9437751004016064
TechSupport,Yes,tenure_months_bucket,12-24,216,0.7638888888888888
TechSupport,Yes,tenure_months_bucket,24-36,248,0.8548387096774194
TechSupport,No internet service,tenure_months_bucket,0-12,513,0.8206627680311891
TechSupport,No internet service,tenure_months_bucket,36-60,328,0.9817073170731707
TechSupport,No internet service,tenure_months_bucket,60+,276,0.9963768115942029
TechSupport,No internet service,tenure_months_bucket,12-24,239,0.9623430962343096
TechSupport,No internet service,tenure_months_bucket,24-36,170,0.9705882352941176
StreamingTV,No,StreamingMovies,No,2018,0.655599603567889
StreamingTV,No,StreamingMovies,Yes,792,0.6881313131313131
StreamingTV,Yes,StreamingMovies,No,767,0.6831812255541069
StreamingTV,Yes,StreamingMovies,Yes,1940,0.7056701030927836
StreamingTV,No internet service,StreamingMovies,No internet service,1526,0.9259501965923984
StreamingTV,No,Contract,Month-to-month,2053,0.5621042377009254
StreamingTV,No,Contract,Two year,300,0.9766666666666667
StreamingTV,No,Contract,One year,457,0.9212253829321663
StreamingTV,Yes,Contract,Month-to-month,1298,0.4938366718027735
StreamingTV,Yes,Contract,Two year,757,0.952443857331572
StreamingTV,Yes,Contract,One year,652,0.8144171779141104
StreamingTV,No internet service,Contract,Month-to-month,524,0.8110687022900763
StreamingTV,No internet service,Contract,Two year,638,0.9921630094043887
StreamingTV,No internet service,Contract,One year,364,0.9752747252747253
StreamingTV,No,PaperlessBilling,Yes,1745,0.6068767908309456
StreamingTV,No,PaperlessBilling,No,1065,0.7596244131455399
StreamingTV,Yes,PaperlessBilling,Yes,1980,0.6606060606060606
StreamingTV,Yes,PaperlessBilling,No,727,0.8046767537826685
StreamingTV,No internet service,PaperlessBilling,Yes,446,0.905829596412556
StreamingTV,No internet service,PaperlessBilling,No,1080,0.9342592592592592
StreamingTV,No,PaymentMethod,Electronic check,1100,0.5109090909090909
StreamingTV,No,PaymentMethod,Mailed check,608,0.7236842105263158
StreamingTV,No,PaymentMethod,Bank transfer (automatic),553,0.7902350813743219
StreamingTV,No,PaymentMethod,Credit card (automatic),549,0.7814207650273224
StreamingTV,Yes,PaymentMethod,Electronic check,1143,0.5468066491688539
StreamingTV,Yes,PaymentMethod,Mailed check,263,0.7376425855513308
StreamingTV,Yes,PaymentMethod,Bank transfer (automatic),659,0.8118361153262519
StreamingTV,Yes,PaymentMethod,Credit card (automatic),642,0.839563862928349
StreamingTV,No internet service,PaymentMethod,Electronic check,122,0.8770491803278688
StreamingTV,No internet service,PaymentMethod,Mailed check,741,0.9041835357624831
StreamingTV,No internet service,PaymentMethod,Bank transfer (automatic),332,0.9457831325301205
StreamingTV,No internet service,PaymentMethod,Credit card (automatic),331,0.972809667673716
StreamingTV,No,Churn,No,1868,1.0
StreamingTV,No,Churn,Yes,942,0.0
StreamingTV,Yes,Churn,No,1893,1.0
StreamingTV,Yes,Churn,Yes,814,0.0
StreamingTV,No internet service,Churn,No,1413,1.0
StreamingTV,No internet service,Churn,Yes,113,0.0
StreamingTV,No,SeniorCitizen_flag_text,No,2292,0.6945898778359512
StreamingTV,No,SeniorCitizen_flag_text,Yes,518,0.5328185328185329
StreamingTV,Yes,SeniorCitizen_flag_text,No,2135,0.7259953161592506
StreamingTV,Yes,SeniorCitizen_flag_text,Yes,572,0.5996503496503497
StreamingTV,No internet service,SeniorCitizen_flag_text,No,1474,0.926729986431479
StreamingTV,No internet service,SeniorCitizen_flag_text,Yes,52,0.9038461538461539
StreamingTV,No,Senior_flag,False,2292,0.6945898778359512
StreamingTV,No,Senior_flag,True,518,0.5328185328185329
StreamingTV,Yes,Senior_flag,False,2135,0.7259953161592506
StreamingTV,Yes,Senior_flag,True,572,0.5996503496503497
StreamingTV,No internet service,Senior_flag,False,1474,0.926729986431479
StreamingTV,No internet service,Senior_flag,True,52,0.9038461538461539
StreamingTV,No,pseudo_start,2000-01-01 00:00:00,2810,0.6647686832740214
StreamingTV,Yes,pseudo_start,2000-01-01 00:00:00,2707,0.699298115995567
StreamingTV,No internet service,pseudo_start,2000-01-01 00:00:00,1526,0.9259501965923984
StreamingTV,No,pseudo_end,2000-01-31 00:00:00,367,0.3106267029972752
StreamingTV,No,pseudo_end,2005-11-30 00:00:00,55,1.0
StreamingTV,No,pseudo_end,2000-03-01 00:00:00,146,0.410958904109589
StreamingTV,No,pseudo_end,2000-03-31 00:00:00,104,0.47115384615384615
StreamingTV,No,pseudo_end,2000-04-30 00:00:00,100,0.44
StreamingTV,No,pseudo_end,2005-10-31 00:00:00,30,1.0
StreamingTV,No,pseudo_end,2000-05-30 00:00:00,72,0.5
StreamingTV,No,pseudo_end,2000-07-29 00:00:00,66,0.6212121212121212
StreamingTV,No,pseudo_end,2000-08-28 00:00:00,61,0.6721311475409836
StreamingTV,No,pseudo_end,2000-09-27 00:00:00,59,0.6271186440677966
StreamingTV,Yes,pseudo_end,2000-01-31 00:00:00,80,0.1375
StreamingTV,Yes,pseudo_end,2005-11-30 00:00:00,241,0.975103734439834
StreamingTV,Yes,pseudo_end,2000-03-01 00:00:00,45,0.3111111111111111
StreamingTV,Yes,pseudo_end,2000-03-31 00:00:00,57,0.42105263157894735
StreamingTV,Yes,pseudo_end,2000-04-30 00:00:00,38,0.3684210526315789
StreamingTV,Yes,pseudo_end,2005-10-31 00:00:00,99,0.9393939393939394
StreamingTV,Yes,pseudo_end,2000-05-30 00:00:00,36,0.3333333333333333
StreamingTV,Yes,pseudo_end,2000-07-29 00:00:00,40,0.425
StreamingTV,Yes,pseudo_end,2000-08-28 00:00:00,31,0.3870967741935484
StreamingTV,Yes,pseudo_end,2000-09-27 00:00:00,39,0.4358974358974359
StreamingTV,No internet service,pseudo_end,2000-01-31 00:00:00,166,0.6506024096385542
StreamingTV,No internet service,pseudo_end,2005-11-30 00:00:00,66,1.0
StreamingTV,No internet service,pseudo_end,2000-03-01 00:00:00,47,0.8723404255319149
StreamingTV,No internet service,pseudo_end,2000-03-31 00:00:00,39,0.8461538461538461
StreamingTV,No internet service,pseudo_end,2000-04-30 00:00:00,38,0.9210526315789473
StreamingTV,No internet service,pseudo_end,2005-10-31 00:00:00,41,1.0
StreamingTV,No internet service,pseudo_end,2000-05-30 00:00:00,25,0.84
StreamingTV,No internet service,pseudo_end,2000-07-29 00:00:00,25,0.88
StreamingTV,No internet service,pseudo_end,2000-08-28 00:00:00,31,0.9032258064516129
StreamingTV,No internet service,pseudo_end,2000-09-27 00:00:00,21,0.9047619047619048
StreamingTV,No,_logic_repair_applied,False,2810,0.6647686832740214
StreamingTV,Yes,_logic_repair_applied,False,2707,0.699298115995567
StreamingTV,No internet service,_logic_repair_applied,False,1526,0.9259501965923984
StreamingTV,No,tenure_months_bucket,0-12,1182,0.4653130287648054
StreamingTV,No,tenure_months_bucket,36-60,517,0.8471953578336557
StreamingTV,No,tenure_months_bucket,60+,319,0.9561128526645768
StreamingTV,No,tenure_months_bucket,12-24,452,0.6924778761061947
StreamingTV,No,tenure_months_bucket,24-36,340,0.7705882352941177
StreamingTV,Yes,tenure_months_bucket,0-12,491,0.3625254582484725
StreamingTV,Yes,tenure_months_bucket,36-60,749,0.7596795727636849
StreamingTV,Yes,tenure_months_bucket,60+,812,0.9039408866995073
StreamingTV,Yes,tenure_months_bucket,12-24,333,0.5615615615615616
StreamingTV,Yes,tenure_months_bucket,24-36,322,0.6987577639751553
StreamingTV,No internet service,tenure_months_bucket,0-12,513,0.8206627680311891
StreamingTV,No internet service,tenure_months_bucket,36-60,328,0.9817073170731707
StreamingTV,No internet service,tenure_months_bucket,60+,276,0.9963768115942029
StreamingTV,No internet service,tenure_months_bucket,12-24,239,0.9623430962343096
StreamingTV,No internet service,tenure_months_bucket,24-36,170,0.9705882352941176
StreamingMovies,No,Contract,Month-to-month,2047,0.5603321934538349
StreamingMovies,No,Contract,Two year,291,0.9690721649484536
StreamingMovies,No,Contract,One year,447,0.9351230425055929
StreamingMovies,Yes,Contract,Month-to-month,1304,0.49693251533742333
StreamingMovies,Yes,Contract,Two year,766,0.9556135770234987
StreamingMovies,Yes,Contract,One year,662,0.8066465256797583
StreamingMovies,No internet service,Contract,Month-to-month,524,0.8110687022900763
StreamingMovies,No internet service,Contract,Two year,638,0.9921630094043887
StreamingMovies,No internet service,Contract,One year,364,0.9752747252747253
StreamingMovies,No,PaperlessBilling,Yes,1750,0.6062857142857143
StreamingMovies,No,PaperlessBilling,No,1035,0.7594202898550725
StreamingMovies,Yes,PaperlessBilling,Yes,1975,0.6612658227848102
StreamingMovies,Yes,PaperlessBilling,No,757,0.8031704095112285
StreamingMovies,No internet service,PaperlessBilling,Yes,446,0.905829596412556
StreamingMovies,No internet service,PaperlessBilling,No,1080,0.9342592592592592
StreamingMovies,No,PaymentMethod,Electronic check,1102,0.5045372050816697
StreamingMovies,No,PaymentMethod,Mailed check,607,0.7116968698517299
StreamingMovies,No,PaymentMethod,Bank transfer (automatic),544,0.7977941176470589
StreamingMovies,No,PaymentMethod,Credit card (automatic),532,0.7988721804511278
StreamingMovies,Yes,PaymentMethod,Electronic check,1141,0.5530236634531113
StreamingMovies,Yes,PaymentMethod,Mailed check,264,0.7651515151515151
StreamingMovies,Yes,PaymentMethod,Bank transfer (automatic),668,0.8053892215568862
StreamingMovies,Yes,PaymentMethod,Credit card (automatic),659,0.8239757207890743
StreamingMovies,No internet service,PaymentMethod,Electronic check,122,0.8770491803278688
StreamingMovies,No internet service,PaymentMethod,Mailed check,741,0.9041835357624831
StreamingMovies,No internet service,PaymentMethod,Bank transfer (automatic),332,0.9457831325301205
StreamingMovies,No internet service,PaymentMethod,Credit card (automatic),331,0.972809667673716
StreamingMovies,No,Churn,No,1847,1.0
StreamingMovies,No,Churn,Yes,938,0.0
StreamingMovies,Yes,Churn,No,1914,1.0
StreamingMovies,Yes,Churn,Yes,818,0.0
StreamingMovies,No internet service,Churn,No,1413,1.0
StreamingMovies,No internet service,Churn,Yes,113,0.0
StreamingMovies,No,SeniorCitizen_flag_text,No,2290,0.6895196506550219
StreamingMovies,No,SeniorCitizen_flag_text,Yes,495,0.5414141414141415
StreamingMovies,Yes,SeniorCitizen_flag_text,No,2137,0.731399157697707
StreamingMovies,Yes,SeniorCitizen_flag_text,Yes,595,0.5899159663865546
StreamingMovies,No internet service,SeniorCitizen_flag_text,No,1474,0.926729986431479
StreamingMovies,No internet service,SeniorCitizen_flag_text,Yes,52,0.9038461538461539
StreamingMovies,No,Senior_flag,False,2290,0.6895196506550219
StreamingMovies,No,Senior_flag,True,495,0.5414141414141415
StreamingMovies,Yes,Senior_flag,False,2137,0.731399157697707
StreamingMovies,Yes,Senior_flag,True,595,0.5899159663865546
StreamingMovies,No internet service,Senior_flag,False,1474,0.926729986431479
StreamingMovies,No internet service,Senior_flag,True,52,0.9038461538461539
StreamingMovies,No,pseudo_start,2000-01-01 00:00:00,2785,0.6631956912028726
StreamingMovies,Yes,pseudo_start,2000-01-01 00:00:00,2732,0.7005856515373353
StreamingMovies,No internet service,pseudo_start,2000-01-01 00:00:00,1526,0.9259501965923984
StreamingMovies,No,pseudo_end,2000-01-31 00:00:00,365,0.3013698630136986
StreamingMovies,No,pseudo_end,2005-11-30 00:00:00,51,1.0
StreamingMovies,No,pseudo_end,2000-03-01 00:00:00,141,0.4326241134751773
StreamingMovies,No,pseudo_end,2000-03-31 00:00:00,116,0.4482758620689655
StreamingMovies,No,pseudo_end,2000-04-30 00:00:00,97,0.4639175257731959
StreamingMovies,No,pseudo_end,2005-10-31 00:00:00,31,1.0
StreamingMovies,No,pseudo_end,2000-05-30 00:00:00,75,0.5066666666666667
StreamingMovies,No,pseudo_end,2000-07-29 00:00:00,72,0.5833333333333334
StreamingMovies,No,pseudo_end,2000-08-28 00:00:00,56,0.6428571428571429
StreamingMovies,No,pseudo_end,2000-09-27 00:00:00,58,0.5862068965517241
StreamingMovies,Yes,pseudo_end,2000-01-31 00:00:00,82,0.18292682926829268
StreamingMovies,Yes,pseudo_end,2005-11-30 00:00:00,245,0.9755102040816327
StreamingMovies,Yes,pseudo_end,2000-03-01 00:00:00,50,0.26
StreamingMovies,Yes,pseudo_end,2000-03-31 00:00:00,45,0.4666666666666667
StreamingMovies,Yes,pseudo_end,2000-04-30 00:00:00,41,0.3170731707317073
StreamingMovies,Yes,pseudo_end,2005-10-31 00:00:00,98,0.9387755102040817
StreamingMovies,Yes,pseudo_end,2000-05-30 00:00:00,33,0.30303030303030304
StreamingMovies,Yes,pseudo_end,2000-07-29 00:00:00,34,0.47058823529411764
StreamingMovies,Yes,pseudo_end,2000-08-28 00:00:00,36,0.4722222222222222
StreamingMovies,Yes,pseudo_end,2000-09-27 00:00:00,40,0.5
StreamingMovies,No internet service,pseudo_end,2000-01-31 00:00:00,166,0.6506024096385542
StreamingMovies,No internet service,pseudo_end,2005-11-30 00:00:00,66,1.0
StreamingMovies,No internet service,pseudo_end,2000-03-01 00:00:00,47,0.8723404255319149
StreamingMovies,No internet service,pseudo_end,2000-03-31 00:00:00,39,0.8461538461538461
StreamingMovies,No internet service,pseudo_end,2000-04-30 00:00:00,38,0.9210526315789473
StreamingMovies,No internet service,pseudo_end,2005-10-31 00:00:00,41,1.0
StreamingMovies,No internet service,pseudo_end,2000-05-30 00:00:00,25,0.84
StreamingMovies,No internet service,pseudo_end,2000-07-29 00:00:00,25,0.88
StreamingMovies,No internet service,pseudo_end,2000-08-28 00:00:00,31,0.9032258064516129
StreamingMovies,No internet service,pseudo_end,2000-09-27 00:00:00,21,0.9047619047619048
StreamingMovies,No,_logic_repair_applied,False,2785,0.6631956912028726
StreamingMovies,Yes,_logic_repair_applied,False,2732,0.7005856515373353
StreamingMovies,No internet service,_logic_repair_applied,False,1526,0.9259501965923984
StreamingMovies,No,tenure_months_bucket,0-12,1178,0.4609507640067912
StreamingMovies,No,tenure_months_bucket,36-60,522,0.842911877394636
StreamingMovies,No,tenure_months_bucket,60+,300,0.9566666666666667
StreamingMovies,No,tenure_months_bucket,12-24,453,0.6931567328918322
StreamingMovies,No,tenure_months_bucket,24-36,332,0.7921686746987951
StreamingMovies,Yes,tenure_months_bucket,0-12,495,0.37373737373737376
StreamingMovies,Yes,tenure_months_bucket,36-60,744,0.7620967741935484
StreamingMovies,Yes,tenure_months_bucket,60+,831,0.9049338146811071
StreamingMovies,Yes,tenure_months_bucket,12-24,332,0.5602409638554217
StreamingMovies,Yes,tenure_months_bucket,24-36,330,0.6787878787878788
StreamingMovies,No internet service,tenure_months_bucket,0-12,513,0.8206627680311891
StreamingMovies,No internet service,tenure_months_bucket,36-60,328,0.9817073170731707
StreamingMovies,No internet service,tenure_months_bucket,60+,276,0.9963768115942029
StreamingMovies,No internet service,tenure_months_bucket,12-24,239,0.9623430962343096
StreamingMovies,No internet service,tenure_months_bucket,24-36,170,0.9705882352941176
Contract,Month-to-month,PaperlessBilling,Yes,2586,0.517014694508894
Contract,Month-to-month,PaperlessBilling,No,1289,0.6850271528316525
Contract,Two year,PaperlessBilling,Yes,785,0.9579617834394905
Contract,Two year,PaperlessBilling,No,910,0.9835164835164835
Contract,One year,PaperlessBilling,Yes,800,0.8525
Contract,One year,PaperlessBilling,No,673,0.9286775631500743
Contract,Month-to-month,PaymentMethod,Electronic check,1850,0.4627027027027027
Contract,Month-to-month,PaymentMethod,Mailed check,893,0.6842105263157895
Contract,Month-to-month,PaymentMethod,Bank transfer (automatic),589,0.6587436332767402
Contract,Month-to-month,PaymentMethod,Credit card (automatic),543,0.6721915285451197
Contract,Two year,PaymentMethod,Electronic check,168,0.9226190476190477
Contract,Two year,PaymentMethod,Mailed check,382,0.9921465968586387
Contract,Two year,PaymentMethod,Bank transfer (automatic),564,0.9663120567375887
Contract,Two year,PaymentMethod,Credit card (automatic),581,0.9776247848537005
Contract,One year,PaymentMethod,Electronic check,347,0.8155619596541787
Contract,One year,PaymentMethod,Mailed check,337,0.9317507418397626
Contract,One year,PaymentMethod,Bank transfer (automatic),391,0.9028132992327366
Contract,One year,PaymentMethod,Credit card (automatic),398,0.8969849246231156
Contract,Month-to-month,Churn,No,2220,1.0
Contract,Month-to-month,Churn,Yes,1655,0.0
Contract,Two year,Churn,No,1647,1.0
Contract,Two year,Churn,Yes,48,0.0
Contract,One year,Churn,No,1307,1.0
Contract,One year,Churn,Yes,166,0.0
Contract,Month-to-month,SeniorCitizen_flag_text,No,3068,0.6043024771838331
Contract,Month-to-month,SeniorCitizen_flag_text,Yes,807,0.45353159851301117
Contract,Two year,SeniorCitizen_flag_text,No,1550,0.9729032258064516
Contract,Two year,SeniorCitizen_flag_text,Yes,145,0.9586206896551724
Contract,One year,SeniorCitizen_flag_text,No,1283,0.8932190179267342
Contract,One year,SeniorCitizen_flag_text,Yes,190,0.8473684210526315
Contract,Month-to-month,Senior_flag,False,3068,0.6043024771838331
Contract,Month-to-month,Senior_flag,True,807,0.45353159851301117
Contract,Two year,Senior_flag,False,1550,0.9729032258064516
Contract,Two year,Senior_flag,True,145,0.9586206896551724
Contract,One year,Senior_flag,False,1283,0.8932190179267342
Contract,One year,Senior_flag,True,190,0.8473684210526315
Contract,Month-to-month,pseudo_start,2000-01-01 00:00:00,3875,0.5729032258064516
Contract,Two year,pseudo_start,2000-01-01 00:00:00,1695,0.9716814159292035
Contract,One year,pseudo_start,2000-01-01 00:00:00,1473,0.8873048200950441
Contract,Month-to-month,pseudo_end,2000-01-31 00:00:00,604,0.3708609271523179
Contract,Month-to-month,pseudo_end,2000-03-01 00:00:00,230,0.47391304347826085
Contract,Month-to-month,pseudo_end,2000-03-31 00:00:00,191,0.5078534031413613
Contract,Month-to-month,pseudo_end,2000-04-30 00:00:00,165,0.503030303030303
Contract,Month-to-month,pseudo_end,2005-10-31 00:00:00,5,0.8
Contract,Month-to-month,pseudo_end,2000-05-30 00:00:00,128,0.5078125
Contract,Month-to-month,pseudo_end,2000-07-29 00:00:00,113,0.5575221238938053
Contract,Month-to-month,pseudo_end,2000-08-28 00:00:00,101,0.594059405940594
Contract,Month-to-month,pseudo_end,2000-09-27 00:00:00,105,0.5714285714285714
Contract,Two year,pseudo_end,2005-11-30 00:00:00,343,0.9883381924198251
Contract,Two year,pseudo_end,2005-10-31 00:00:00,137,0.9635036496350365
Contract,Two year,pseudo_end,2000-08-28 00:00:00,13,1.0
Contract,One year,pseudo_end,2000-01-31 00:00:00,7,1.0
Contract,One year,pseudo_end,2005-11-30 00:00:00,17,0.8823529411764706
Contract,One year,pseudo_end,2000-03-01 00:00:00,7,0.7142857142857143
Contract,One year,pseudo_end,2000-03-31 00:00:00,6,1.0
Contract,One year,pseudo_end,2000-04-30 00:00:00,7,0.8571428571428571
Contract,One year,pseudo_end,2005-10-31 00:00:00,28,1.0
Contract,One year,pseudo_end,2000-07-29 00:00:00,14,0.9285714285714286
Contract,One year,pseudo_end,2000-08-28 00:00:00,9,0.8888888888888888
Contract,One year,pseudo_end,2000-09-27 00:00:00,11,0.9090909090909091
Contract,Month-to-month,_logic_repair_applied,False,3875,0.5729032258064516
Contract,Two year,_logic_repair_applied,False,1695,0.9716814159292035
Contract,One year,_logic_repair_applied,False,1473,0.8873048200950441
Contract,Month-to-month,tenure_months_bucket,0-12,1994,0.4864593781344032
Contract,Month-to-month,tenure_months_bucket,36-60,550,0.6890909090909091
Contract,Month-to-month,tenure_months_bucket,60+,108,0.7777777777777778
Contract,Month-to-month,tenure_months_bucket,12-24,737,0.6227951153324288
Contract,Month-to-month,tenure_months_bucket,24-36,486,0.6748971193415638
Contract,Two year,tenure_months_bucket,0-12,68,1.0
Contract,Two year,tenure_months_bucket,36-60,455,0.967032967032967
Contract,Two year,tenure_months_bucket,60+,986,0.9685598377281948
Contract,Two year,tenure_months_bucket,12-24,90,1.0
Contract,Two year,tenure_months_bucket,24-36,96,0.9791666666666666
Contract,One year,tenure_months_bucket,0-12,124,0.8951612903225806
Contract,One year,tenure_months_bucket,36-60,589,0.865874363327674
Contract,One year,tenure_months_bucket,60+,313,0.8785942492012779
Contract,One year,tenure_months_bucket,12-24,197,0.9187817258883249
Contract,One year,tenure_months_bucket,24-36,250,0.92
PaperlessBilling,Yes,PaymentMethod,Electronic check,1742,0.5022962112514351
PaperlessBilling,Yes,PaymentMethod,Mailed check,656,0.7271341463414634
PaperlessBilling,Yes,PaymentMethod,Bank transfer (automatic),891,0.7912457912457912
PaperlessBilling,Yes,PaymentMethod,Credit card (automatic),882,0.8095238095238095
PaperlessBilling,No,PaymentMethod,Electronic check,623,0.6725521669341894
PaperlessBilling,No,PaymentMethod,Mailed check,956,0.8650627615062761
PaperlessBilling,No,PaymentMethod,Bank transfer (automatic),653,0.889739663093415
PaperlessBilling,No,PaymentMethod,Credit card (automatic),640,0.9
PaperlessBilling,Yes,Churn,No,2771,1.0
PaperlessBilling,Yes,Churn,Yes,1400,0.0
PaperlessBilling,No,Churn,No,2403,1.0
PaperlessBilling,No,Churn,Yes,469,0.0
PaperlessBilling,Yes,SeniorCitizen_flag_text,No,3295,0.6959028831562974
PaperlessBilling,Yes,SeniorCitizen_flag_text,Yes,876,0.545662100456621
PaperlessBilling,No,SeniorCitizen_flag_text,No,2606,0.8499616270145818
PaperlessBilling,No,SeniorCitizen_flag_text,Yes,266,0.706766917293233
PaperlessBilling,Yes,Senior_flag,False,3295,0.6959028831562974
PaperlessBilling,Yes,Senior_flag,True,876,0.545662100456621
PaperlessBilling,No,Senior_flag,False,2606,0.8499616270145818
PaperlessBilling,No,Senior_flag,True,266,0.706766917293233
PaperlessBilling,Yes,pseudo_start,2000-01-01 00:00:00,4171,0.6643490769599616
PaperlessBilling,No,pseudo_start,2000-01-01 00:00:00,2872,0.8366991643454039
PaperlessBilling,Yes,pseudo_end,2000-01-31 00:00:00,353,0.26628895184135976
PaperlessBilling,Yes,pseudo_end,2005-11-30 00:00:00,221,0.9773755656108597
PaperlessBilling,Yes,pseudo_end,2000-03-01 00:00:00,133,0.37593984962406013
PaperlessBilling,Yes,pseudo_end,2000-03-31 00:00:00,123,0.43089430894308944
PaperlessBilling,Yes,pseudo_end,2000-04-30 00:00:00,104,0.4423076923076923
PaperlessBilling,Yes,pseudo_end,2005-10-31 00:00:00,85,0.9411764705882353
PaperlessBilling,Yes,pseudo_end,2000-05-30 00:00:00,79,0.4177215189873418
PaperlessBilling,Yes,pseudo_end,2000-07-29 00:00:00,80,0.4875
PaperlessBilling,Yes,pseudo_end,2000-08-28 00:00:00,74,0.5945945945945946
PaperlessBilling,Yes,pseudo_end,2000-09-27 00:00:00,73,0.5753424657534246
PaperlessBilling,No,pseudo_end,2000-01-31 00:00:00,260,0.5346153846153846
PaperlessBilling,No,pseudo_end,2005-11-30 00:00:00,141,0.9929078014184397
PaperlessBilling,No,pseudo_end,2000-03-01 00:00:00,105,0.6190476190476191
PaperlessBilling,No,pseudo_end,2000-03-31 00:00:00,77,0.6883116883116883
PaperlessBilling,No,pseudo_end,2000-04-30 00:00:00,72,0.6527777777777778
PaperlessBilling,No,pseudo_end,2005-10-31 00:00:00,85,0.9882352941176471
PaperlessBilling,No,pseudo_end,2000-05-30 00:00:00,54,0.6666666666666666
PaperlessBilling,No,pseudo_end,2000-07-29 00:00:00,51,0.803921568627451
PaperlessBilling,No,pseudo_end,2000-08-28 00:00:00,49,0.7551020408163265
PaperlessBilling,No,pseudo_end,2000-09-27 00:00:00,46,0.6739130434782609
PaperlessBilling,Yes,_logic_repair_applied,False,4171,0.6643490769599616
PaperlessBilling,No,_logic_repair_applied,False,2872,0.8366991643454039
PaperlessBilling,Yes,tenure_months_bucket,0-12,1286,0.42534992223950235
PaperlessBilling,Yes,tenure_months_bucket,36-60,955,0.7832460732984293
PaperlessBilling,Yes,tenure_months_bucket,60+,832,0.9134615384615384
PaperlessBilling,Yes,tenure_months_bucket,12-24,611,0.6121112929623568
PaperlessBilling,Yes,tenure_months_bucket,24-36,487,0.702258726899384
PaperlessBilling,No,tenure_months_bucket,0-12,900,0.6688888888888889
PaperlessBilling,No,tenure_months_bucket,36-60,639,0.9092331768388107
PaperlessBilling,No,tenure_months_bucket,60+,575,0.9634782608695652
PaperlessBilling,No,tenure_months_bucket,12-24,413,0.8619854721549637
PaperlessBilling,No,tenure_months_bucket,24-36,345,0.8985507246376812
PaymentMethod,Electronic check,Churn,No,1294,1.0
PaymentMethod,Electronic check,Churn,Yes,1071,0.0
PaymentMethod,Mailed check,Churn,No,1304,1.0
PaymentMethod,Mailed check,Churn,Yes,308,0.0
PaymentMethod,Bank transfer (automatic),Churn,No,1286,1.0
PaymentMethod,Bank transfer (automatic),Churn,Yes,258,0.0
PaymentMethod,Credit card (automatic),Churn,No,1290,1.0
PaymentMethod,Credit card (automatic),Churn,Yes,232,0.0
PaymentMethod,Electronic check,SeniorCitizen_flag_text,No,1771,0.5742518351214003
PaymentMethod,Electronic check,SeniorCitizen_flag_text,Yes,594,0.4663299663299663
PaymentMethod,Mailed check,SeniorCitizen_flag_text,No,1518,0.8260869565217391
PaymentMethod,Mailed check,SeniorCitizen_flag_text,Yes,94,0.5319148936170213
PaymentMethod,Bank transfer (automatic),SeniorCitizen_flag_text,No,1311,0.8436308161708619
PaymentMethod,Bank transfer (automatic),SeniorCitizen_flag_text,Yes,233,0.7725321888412017
PaymentMethod,Credit card (automatic),SeniorCitizen_flag_text,No,1301,0.8693312836279785
PaymentMethod,Credit card (automatic),SeniorCitizen_flag_text,Yes,221,0.7194570135746606
PaymentMethod,Electronic check,Senior_flag,False,1771,0.5742518351214003
PaymentMethod,Electronic check,Senior_flag,True,594,0.4663299663299663
PaymentMethod,Mailed check,Senior_flag,False,1518,0.8260869565217391
PaymentMethod,Mailed check,Senior_flag,True,94,0.5319148936170213
PaymentMethod,Bank transfer (automatic),Senior_flag,False,1311,0.8436308161708619
PaymentMethod,Bank transfer (automatic),Senior_flag,True,233,0.7725321888412017
PaymentMethod,Credit card (automatic),Senior_flag,False,1301,0.8693312836279785
PaymentMethod,Credit card (automatic),Senior_flag,True,221,0.7194570135746606
PaymentMethod,Electronic check,pseudo_start,2000-01-01 00:00:00,2365,0.5471458773784356
PaymentMethod,Mailed check,pseudo_start,2000-01-01 00:00:00,1612,0.8089330024813896
PaymentMethod,Bank transfer (automatic),pseudo_start,2000-01-01 00:00:00,1544,0.832901554404145
PaymentMethod,Credit card (automatic),pseudo_start,2000-01-01 00:00:00,1522,0.8475689881734559
PaymentMethod,Electronic check,pseudo_end,2000-01-31 00:00:00,290,0.23793103448275862
PaymentMethod,Electronic check,pseudo_end,2005-11-30 00:00:00,40,0.925
PaymentMethod,Electronic check,pseudo_end,2000-03-01 00:00:00,115,0.3565217391304348
