column,rule,value,count,note
customerID,rare_level,2885-HIJDH,1,prop=0.0001 < 0.0050
customerID,rare_level,5424-RLQLC,1,prop=0.0001 < 0.0050
customerID,rare_level,6682-QJDGB,1,prop=0.0001 < 0.0050
customerID,rare_level,6507-DTJZV,1,prop=0.0001 < 0.0050
customerID,rare_level,8780-IXSTS,1,prop=0.0001 < 0.0050
customerID,rare_level,7673-BQGKU,1,prop=0.0001 < 0.0050
customerID,rare_level,6723-WSNTY,1,prop=0.0001 < 0.0050
customerID,rare_level,9530-EHPOH,1,prop=0.0001 < 0.0050
customerID,rare_level,2725-IWWBA,1,prop=0.0001 < 0.0050
customerID,rare_level,0345-HKJVM,1,prop=0.0001 < 0.0050
customerID,rare_level,1061-PNTHC,1,prop=0.0001 < 0.0050
customerID,rare_level,0394-YONDK,1,prop=0.0001 < 0.0050
customerID,rare_level,6574-MCOEH,1,prop=0.0001 < 0.0050
customerID,rare_level,7399-QHBJS,1,prop=0.0001 < 0.0050
customerID,rare_level,3049-SOLAY,1,prop=0.0001 < 0.0050
customerID,rare_level,0997-YTLNY,1,prop=0.0001 < 0.0050
customerID,rare_level,3317-HRTNN,1,prop=0.0001 < 0.0050
customerID,rare_level,9479-HYNYL,1,prop=0.0001 < 0.0050
customerID,rare_level,3235-ETOOB,1,prop=0.0001 < 0.0050
customerID,rare_level,9708-KFDBY,1,prop=0.0001 < 0.0050
customerID,rare_level,8058-INTPH,1,prop=0.0001 < 0.0050
customerID,rare_level,3642-GKTCT,1,prop=0.0001 < 0.0050
customerID,rare_level,0774-RMNUW,1,prop=0.0001 < 0.0050
customerID,rare_level,1334-PDUKM,1,prop=0.0001 < 0.0050
customerID,rare_level,0756-MPZRL,1,prop=0.0001 < 0.0050
customerID,rare_level,2242-MFOTG,1,prop=0.0001 < 0.0050
customerID,rare_level,2927-CVULT,1,prop=0.0001 < 0.0050
customerID,rare_level,2144-BFDSO,1,prop=0.0001 < 0.0050
customerID,rare_level,8745-PVESG,1,prop=0.0001 < 0.0050
customerID,rare_level,7647-GYYKX,1,prop=0.0001 < 0.0050
customerID,rare_level,5647-FXOTP,1,prop=0.0001 < 0.0050
customerID,rare_level,5569-OUICF,1,prop=0.0001 < 0.0050
customerID,rare_level,8821-XNHVZ,1,prop=0.0001 < 0.0050
customerID,rare_level,2082-OJVTK,1,prop=0.0001 < 0.0050
customerID,rare_level,9700-ISPUP,1,prop=0.0001 < 0.0050
customerID,rare_level,9839-ETQOE,1,prop=0.0001 < 0.0050
customerID,rare_level,6078-VESFR,1,prop=0.0001 < 0.0050
customerID,rare_level,9027-TMATR,1,prop=0.0001 < 0.0050
customerID,rare_level,5940-NFXKV,1,prop=0.0001 < 0.0050
customerID,rare_level,1941-HOSAM,1,prop=0.0001 < 0.0050
customerID,rare_level,9110-HSGTV,1,prop=0.0001 < 0.0050
customerID,rare_level,0704-VCUMB,1,prop=0.0001 < 0.0050
customerID,rare_level,6171-ZTVYB,1,prop=0.0001 < 0.0050
customerID,rare_level,8053-WWDRO,1,prop=0.0001 < 0.0050
customerID,rare_level,9564-KCLHR,1,prop=0.0001 < 0.0050
customerID,rare_level,1935-IMVBB,1,prop=0.0001 < 0.0050
customerID,rare_level,2535-PBCGC,1,prop=0.0001 < 0.0050
customerID,rare_level,2082-CEFLT,1,prop=0.0001 < 0.0050
customerID,rare_level,1470-PSXNM,1,prop=0.0001 < 0.0050
customerID,rare_level,1213-NGCUN,1,prop=0.0001 < 0.0050
customerID,rare_level,2498-XLDZR,1,prop=0.0001 < 0.0050
customerID,rare_level,9866-OCCKE,1,prop=0.0001 < 0.0050
customerID,rare_level,5338-YHWYT,1,prop=0.0001 < 0.0050
customerID,rare_level,7718-UPSKJ,1,prop=0.0001 < 0.0050
customerID,rare_level,8731-WBBMB,1,prop=0.0001 < 0.0050
customerID,rare_level,1448-CYWKC,1,prop=0.0001 < 0.0050
customerID,rare_level,7901-IIDQV,1,prop=0.0001 < 0.0050
customerID,rare_level,2690-DVRVK,1,prop=0.0001 < 0.0050
customerID,rare_level,5688-KZTSN,1,prop=0.0001 < 0.0050
customerID,rare_level,1270-XKUCC,1,prop=0.0001 < 0.0050
customerID,rare_level,0334-ZFJSR,1,prop=0.0001 < 0.0050
customerID,rare_level,2894-QOJRX,1,prop=0.0001 < 0.0050
customerID,rare_level,5747-PMBSQ,1,prop=0.0001 < 0.0050
customerID,rare_level,5583-EJXRD,1,prop=0.0001 < 0.0050
customerID,rare_level,4565-EVZMJ,1,prop=0.0001 < 0.0050
customerID,rare_level,3143-JQEGI,1,prop=0.0001 < 0.0050
customerID,rare_level,6386-SZZKH,1,prop=0.0001 < 0.0050
customerID,rare_level,3327-YBAKM,1,prop=0.0001 < 0.0050
customerID,rare_level,9441-QHEVC,1,prop=0.0001 < 0.0050
customerID,rare_level,6705-LNMDD,1,prop=0.0001 < 0.0050
customerID,rare_level,2580-ASVVY,1,prop=0.0001 < 0.0050
customerID,rare_level,3370-GQEAL,1,prop=0.0001 < 0.0050
customerID,rare_level,5032-USPKF,1,prop=0.0001 < 0.0050
customerID,rare_level,2982-IHMFT,1,prop=0.0001 < 0.0050
customerID,rare_level,3521-SYVOR,1,prop=0.0001 < 0.0050
customerID,rare_level,4254-QPEDE,1,prop=0.0001 < 0.0050
customerID,rare_level,6283-GITPX,1,prop=0.0001 < 0.0050
customerID,rare_level,9526-JAWYF,1,prop=0.0001 < 0.0050
customerID,rare_level,0771-CHWSK,1,prop=0.0001 < 0.0050
customerID,rare_level,9788-HNGUT,1,prop=0.0001 < 0.0050
customerID,rare_level,9495-REDIY,1,prop=0.0001 < 0.0050
customerID,rare_level,5375-XLDOF,1,prop=0.0001 < 0.0050
customerID,rare_level,1172-VIYBP,1,prop=0.0001 < 0.0050
customerID,rare_level,5649-VUKMC,1,prop=0.0001 < 0.0050
customerID,rare_level,6559-PDZLR,1,prop=0.0001 < 0.0050
customerID,rare_level,8992-OBVDG,1,prop=0.0001 < 0.0050
customerID,rare_level,4273-MBHYA,1,prop=0.0001 < 0.0050
customerID,rare_level,4724-WXVWF,1,prop=0.0001 < 0.0050
customerID,rare_level,5701-GUXDC,1,prop=0.0001 < 0.0050
customerID,rare_level,1460-UZPRJ,1,prop=0.0001 < 0.0050
customerID,rare_level,6082-GLJIX,1,prop=0.0001 < 0.0050
customerID,rare_level,5143-EGQFK,1,prop=0.0001 < 0.0050
customerID,rare_level,4919-IKATY,1,prop=0.0001 < 0.0050
customerID,rare_level,2495-TTHBQ,1,prop=0.0001 < 0.0050
customerID,rare_level,0485-ZBSLN,1,prop=0.0001 < 0.0050
customerID,rare_level,3810-PJUHR,1,prop=0.0001 < 0.0050
customerID,rare_level,9050-QLROH,1,prop=0.0001 < 0.0050
customerID,rare_level,0847-HGRML,1,prop=0.0001 < 0.0050
customerID,rare_level,8232-CTLKO,1,prop=0.0001 < 0.0050
customerID,rare_level,9227-YBAXE,1,prop=0.0001 < 0.0050
customerID,rare_level,6168-WFVVF,1,prop=0.0001 < 0.0050
customerID,rare_level,9860-LISIZ,1,prop=0.0001 < 0.0050
customerID,rare_level,0112-QAWRZ,1,prop=0.0001 < 0.0050
customerID,rare_level,0877-SDMBN,1,prop=0.0001 < 0.0050
customerID,rare_level,2786-GCDPI,1,prop=0.0001 < 0.0050
customerID,rare_level,4043-MKDTV,1,prop=0.0001 < 0.0050
customerID,rare_level,8065-YKXKD,1,prop=0.0001 < 0.0050
customerID,rare_level,9637-EIHEQ,1,prop=0.0001 < 0.0050
customerID,rare_level,9229-RQABD,1,prop=0.0001 < 0.0050
customerID,rare_level,8313-KTIHG,1,prop=0.0001 < 0.0050
customerID,rare_level,5320-BRKGK,1,prop=0.0001 < 0.0050
customerID,rare_level,6284-KMNUF,1,prop=0.0001 < 0.0050
customerID,rare_level,9689-PTNPG,1,prop=0.0001 < 0.0050
customerID,rare_level,9465-RWMXL,1,prop=0.0001 < 0.0050
customerID,rare_level,6229-UOLQL,1,prop=0.0001 < 0.0050
customerID,rare_level,2362-IBOOY,1,prop=0.0001 < 0.0050
customerID,rare_level,3137-LUPIX,1,prop=0.0001 < 0.0050
customerID,rare_level,0843-WTBXE,1,prop=0.0001 < 0.0050
customerID,rare_level,6143-JQKEA,1,prop=0.0001 < 0.0050
customerID,rare_level,8676-OOQEJ,1,prop=0.0001 < 0.0050
customerID,rare_level,5515-IDEJJ,1,prop=0.0001 < 0.0050
customerID,rare_level,9701-CDXHR,1,prop=0.0001 < 0.0050
customerID,rare_level,7450-NWRTR,1,prop=0.0001 < 0.0050
customerID,rare_level,8124-NZVGJ,1,prop=0.0001 < 0.0050
customerID,rare_level,2162-FRZAA,1,prop=0.0001 < 0.0050
customerID,rare_level,5376-DEQCP,1,prop=0.0001 < 0.0050
customerID,rare_level,5118-MUEYH,1,prop=0.0001 < 0.0050
customerID,rare_level,9095-HFAFX,1,prop=0.0001 < 0.0050
customerID,rare_level,5627-TVBPP,1,prop=0.0001 < 0.0050
customerID,rare_level,2379-ENZGV,1,prop=0.0001 < 0.0050
customerID,rare_level,3936-QQFLL,1,prop=0.0001 < 0.0050
customerID,rare_level,2589-AYCRP,1,prop=0.0001 < 0.0050
customerID,rare_level,4067-HLYQI,1,prop=0.0001 < 0.0050
customerID,rare_level,5124-EOGYE,1,prop=0.0001 < 0.0050
customerID,rare_level,5057-RKGLH,1,prop=0.0001 < 0.0050
customerID,rare_level,0292-WEGCH,1,prop=0.0001 < 0.0050
customerID,rare_level,8910-ICHIU,1,prop=0.0001 < 0.0050
customerID,rare_level,4097-YODCF,1,prop=0.0001 < 0.0050
customerID,rare_level,9715-WZCLW,1,prop=0.0001 < 0.0050
customerID,rare_level,9786-YWNHU,1,prop=0.0001 < 0.0050
customerID,rare_level,6407-GSJNL,1,prop=0.0001 < 0.0050
customerID,rare_level,6005-OBZPH,1,prop=0.0001 < 0.0050
customerID,rare_level,4049-ZPALD,1,prop=0.0001 < 0.0050
customerID,rare_level,7932-WPTDS,1,prop=0.0001 < 0.0050
customerID,rare_level,3733-UOCWF,1,prop=0.0001 < 0.0050
customerID,rare_level,6833-JMZYP,1,prop=0.0001 < 0.0050
customerID,rare_level,2722-VOJQL,1,prop=0.0001 < 0.0050
customerID,rare_level,1310-QRITU,1,prop=0.0001 < 0.0050
customerID,rare_level,8961-QDZZJ,1,prop=0.0001 < 0.0050
customerID,rare_level,9715-SBVSU,1,prop=0.0001 < 0.0050
customerID,rare_level,8490-BXHEO,1,prop=0.0001 < 0.0050
customerID,rare_level,7173-TETGO,1,prop=0.0001 < 0.0050
customerID,rare_level,7929-SKFGK,1,prop=0.0001 < 0.0050
customerID,rare_level,2300-RQGOI,1,prop=0.0001 < 0.0050
customerID,rare_level,3563-SVYLG,1,prop=0.0001 < 0.0050
customerID,rare_level,5228-EXCET,1,prop=0.0001 < 0.0050
customerID,rare_level,6435-VWCCY,1,prop=0.0001 < 0.0050
customerID,rare_level,4998-IKFSE,1,prop=0.0001 < 0.0050
customerID,rare_level,8630-QSGXK,1,prop=0.0001 < 0.0050
customerID,rare_level,2455-USLMV,1,prop=0.0001 < 0.0050
customerID,rare_level,7394-FKDNK,1,prop=0.0001 < 0.0050
customerID,rare_level,9488-FVZCC,1,prop=0.0001 < 0.0050
customerID,rare_level,6331-LWDTQ,1,prop=0.0001 < 0.0050
customerID,rare_level,5995-WWKKG,1,prop=0.0001 < 0.0050
customerID,rare_level,1597-FZREH,1,prop=0.0001 < 0.0050
customerID,rare_level,7879-CGSFV,1,prop=0.0001 < 0.0050
customerID,rare_level,9921-EZKBY,1,prop=0.0001 < 0.0050
customerID,rare_level,7432-FFVAR,1,prop=0.0001 < 0.0050
customerID,rare_level,7246-ZGQDF,1,prop=0.0001 < 0.0050
customerID,rare_level,7000-WCEVQ,1,prop=0.0001 < 0.0050
customerID,rare_level,0727-IWKVK,1,prop=0.0001 < 0.0050
customerID,rare_level,5959-BELXA,1,prop=0.0001 < 0.0050
customerID,rare_level,4456-RHSNB,1,prop=0.0001 < 0.0050
customerID,rare_level,3512-IZIKN,1,prop=0.0001 < 0.0050
customerID,rare_level,2481-SBOYW,1,prop=0.0001 < 0.0050
customerID,rare_level,7109-MFBYV,1,prop=0.0001 < 0.0050
customerID,rare_level,1833-TCXKK,1,prop=0.0001 < 0.0050
customerID,rare_level,1832-PEUTS,1,prop=0.0001 < 0.0050
customerID,rare_level,6141-OOXUQ,1,prop=0.0001 < 0.0050
customerID,rare_level,8660-BUETV,1,prop=0.0001 < 0.0050
customerID,rare_level,0580-PIQHM,1,prop=0.0001 < 0.0050
customerID,rare_level,5696-CEIQJ,1,prop=0.0001 < 0.0050
customerID,rare_level,7503-ZGUZJ,1,prop=0.0001 < 0.0050
customerID,rare_level,1696-HXOWK,1,prop=0.0001 < 0.0050
customerID,rare_level,3026-ATZYV,1,prop=0.0001 < 0.0050
customerID,rare_level,4012-YCFAI,1,prop=0.0001 < 0.0050
customerID,rare_level,2506-TNFCO,1,prop=0.0001 < 0.0050
customerID,rare_level,9970-QBCDA,1,prop=0.0001 < 0.0050
customerID,rare_level,8718-PTMEZ,1,prop=0.0001 < 0.0050
customerID,rare_level,9496-IVVRP,1,prop=0.0001 < 0.0050
customerID,rare_level,2207-OBZNX,1,prop=0.0001 < 0.0050
customerID,rare_level,2657-VPXTA,1,prop=0.0001 < 0.0050
customerID,rare_level,6551-VLJMV,1,prop=0.0001 < 0.0050
customerID,rare_level,1221-GHZEP,1,prop=0.0001 < 0.0050
customerID,rare_level,9289-LBQVU,1,prop=0.0001 < 0.0050
customerID,rare_level,6142-VSJQO,1,prop=0.0001 < 0.0050
customerID,rare_level,3458-IDMFK,1,prop=0.0001 < 0.0050
customerID,rare_level,6933-FHBZC,1,prop=0.0001 < 0.0050
customerID,rare_level,0221-NAUXK,1,prop=0.0001 < 0.0050
customerID,rare_level,9770-KXGQU,1,prop=0.0001 < 0.0050
customerID,rare_level,6437-UKHMV,1,prop=0.0001 < 0.0050
customerID,rare_level,6538-POCHL,1,prop=0.0001 < 0.0050
customerID,rare_level,6726-NNFWD,1,prop=0.0001 < 0.0050
customerID,rare_level,3002-WQZWT,1,prop=0.0001 < 0.0050
customerID,rare_level,4277-UDIEF,1,prop=0.0001 < 0.0050
customerID,rare_level,1208-NBVFH,1,prop=0.0001 < 0.0050
customerID,rare_level,4912-PIGUY,1,prop=0.0001 < 0.0050
customerID,rare_level,1114-CENIM,1,prop=0.0001 < 0.0050
customerID,rare_level,6060-DRTNL,1,prop=0.0001 < 0.0050
customerID,rare_level,2725-TTRIQ,1,prop=0.0001 < 0.0050
customerID,rare_level,3374-TTZTK,1,prop=0.0001 < 0.0050
customerID,rare_level,8990-ZXLSU,1,prop=0.0001 < 0.0050
customerID,rare_level,2275-RBYQS,1,prop=0.0001 < 0.0050
customerID,rare_level,8473-VUVJN,1,prop=0.0001 < 0.0050
customerID,rare_level,6289-CPNLD,1,prop=0.0001 < 0.0050
customerID,rare_level,5536-SLHPM,1,prop=0.0001 < 0.0050
customerID,rare_level,4419-UJMUS,1,prop=0.0001 < 0.0050
customerID,rare_level,7794-JASDG,1,prop=0.0001 < 0.0050
customerID,rare_level,7609-YBPXG,1,prop=0.0001 < 0.0050
customerID,rare_level,5519-TEEUH,1,prop=0.0001 < 0.0050
customerID,rare_level,7856-GANIL,1,prop=0.0001 < 0.0050
customerID,rare_level,0804-XBFBV,1,prop=0.0001 < 0.0050
customerID,rare_level,2676-OXPPQ,1,prop=0.0001 < 0.0050
customerID,rare_level,3703-TTEPD,1,prop=0.0001 < 0.0050
customerID,rare_level,2799-TSLAG,1,prop=0.0001 < 0.0050
customerID,rare_level,0196-VULGZ,1,prop=0.0001 < 0.0050
customerID,rare_level,8837-VVWLQ,1,prop=0.0001 < 0.0050
customerID,rare_level,2696-NARTR,1,prop=0.0001 < 0.0050
customerID,rare_level,2208-NKVVH,1,prop=0.0001 < 0.0050
customerID,rare_level,7614-QVWQL,1,prop=0.0001 < 0.0050
customerID,rare_level,1976-CFOCS,1,prop=0.0001 < 0.0050
customerID,rare_level,4631-OACRM,1,prop=0.0001 < 0.0050
customerID,rare_level,7139-JZFVG,1,prop=0.0001 < 0.0050
customerID,rare_level,4987-GQWPO,1,prop=0.0001 < 0.0050
customerID,rare_level,3755-JBMNH,1,prop=0.0001 < 0.0050
customerID,rare_level,1757-TCATG,1,prop=0.0001 < 0.0050
customerID,rare_level,6345-ULYRW,1,prop=0.0001 < 0.0050
customerID,rare_level,4776-XSKYQ,1,prop=0.0001 < 0.0050
customerID,rare_level,8048-DSDFQ,1,prop=0.0001 < 0.0050
customerID,rare_level,5753-QQWPW,1,prop=0.0001 < 0.0050
customerID,rare_level,6010-DDPPW,1,prop=0.0001 < 0.0050
customerID,rare_level,1809-DMJHQ,1,prop=0.0001 < 0.0050
customerID,rare_level,6693-FRIRW,1,prop=0.0001 < 0.0050
customerID,rare_level,6586-MYGKD,1,prop=0.0001 < 0.0050
customerID,rare_level,3173-NVMPX,1,prop=0.0001 < 0.0050
customerID,rare_level,0248-PGHBZ,1,prop=0.0001 < 0.0050
customerID,rare_level,0623-GDISB,1,prop=0.0001 < 0.0050
customerID,rare_level,2892-GESUL,1,prop=0.0001 < 0.0050
customerID,rare_level,6923-EFPNL,1,prop=0.0001 < 0.0050
customerID,rare_level,7472-EQOAV,1,prop=0.0001 < 0.0050
customerID,rare_level,9574-RKJIF,1,prop=0.0001 < 0.0050
customerID,rare_level,2043-WVTQJ,1,prop=0.0001 < 0.0050
customerID,rare_level,8034-RYTVV,1,prop=0.0001 < 0.0050
customerID,rare_level,3863-QSTYI,1,prop=0.0001 < 0.0050
customerID,rare_level,2619-WFQWU,1,prop=0.0001 < 0.0050
customerID,rare_level,5044-LRQAQ,1,prop=0.0001 < 0.0050
customerID,rare_level,1716-LSAMB,1,prop=0.0001 < 0.0050
customerID,rare_level,1333-PBMXB,1,prop=0.0001 < 0.0050
customerID,rare_level,6546-OPBBH,1,prop=0.0001 < 0.0050
customerID,rare_level,5985-BEHZK,1,prop=0.0001 < 0.0050
customerID,rare_level,9127-QRZMH,1,prop=0.0001 < 0.0050
customerID,rare_level,5919-VCZYM,1,prop=0.0001 < 0.0050
customerID,rare_level,9644-KVCNC,1,prop=0.0001 < 0.0050
customerID,rare_level,2137-DQMEV,1,prop=0.0001 < 0.0050
customerID,rare_level,8174-LNWMW,1,prop=0.0001 < 0.0050
customerID,rare_level,9279-CJEOJ,1,prop=0.0001 < 0.0050
customerID,rare_level,7964-VEXDG,1,prop=0.0001 < 0.0050
customerID,rare_level,2404-JIBFC,1,prop=0.0001 < 0.0050
customerID,rare_level,0778-NELLA,1,prop=0.0001 < 0.0050
customerID,rare_level,8029-XYPWT,1,prop=0.0001 < 0.0050
customerID,rare_level,4614-NUVZD,1,prop=0.0001 < 0.0050
customerID,rare_level,4632-PAOYU,1,prop=0.0001 < 0.0050
customerID,rare_level,3803-KMQFW,1,prop=0.0001 < 0.0050
customerID,rare_level,6804-GDMOI,1,prop=0.0001 < 0.0050
customerID,rare_level,2990-OGYTD,1,prop=0.0001 < 0.0050
customerID,rare_level,6646-JPPHA,1,prop=0.0001 < 0.0050
customerID,rare_level,9572-MTILT,1,prop=0.0001 < 0.0050
customerID,rare_level,7658-UYUQS,1,prop=0.0001 < 0.0050
customerID,rare_level,7880-XSOJX,1,prop=0.0001 < 0.0050
customerID,rare_level,9611-CTWIH,1,prop=0.0001 < 0.0050
customerID,rare_level,4589-IUAJB,1,prop=0.0001 < 0.0050
customerID,rare_level,0329-GTIAJ,1,prop=0.0001 < 0.0050
customerID,rare_level,8746-BFOAJ,1,prop=0.0001 < 0.0050
customerID,rare_level,8457-XIGKN,1,prop=0.0001 < 0.0050
customerID,rare_level,6072-NUQCB,1,prop=0.0001 < 0.0050
customerID,rare_level,6629-CZTTH,1,prop=0.0001 < 0.0050
customerID,rare_level,8838-GPHZP,1,prop=0.0001 < 0.0050
customerID,rare_level,8750-QWZAJ,1,prop=0.0001 < 0.0050
customerID,rare_level,5364-EVNIB,1,prop=0.0001 < 0.0050
customerID,rare_level,6918-UMQCG,1,prop=0.0001 < 0.0050
customerID,rare_level,0675-NCDYU,1,prop=0.0001 < 0.0050
customerID,rare_level,6339-DKLMK,1,prop=0.0001 < 0.0050
customerID,rare_level,1346-PJWTK,1,prop=0.0001 < 0.0050
customerID,rare_level,5088-QZLRL,1,prop=0.0001 < 0.0050
customerID,rare_level,8023-QHAIO,1,prop=0.0001 < 0.0050
customerID,rare_level,4397-FRLTA,1,prop=0.0001 < 0.0050
customerID,rare_level,3057-VJJQE,1,prop=0.0001 < 0.0050
customerID,rare_level,5087-SUURX,1,prop=0.0001 < 0.0050
customerID,rare_level,2302-OUZXB,1,prop=0.0001 < 0.0050
customerID,rare_level,8133-ANHHJ,1,prop=0.0001 < 0.0050
customerID,rare_level,2270-CHBFN,1,prop=0.0001 < 0.0050
customerID,rare_level,0013-EXCHZ,1,prop=0.0001 < 0.0050
customerID,rare_level,5982-FPVQN,1,prop=0.0001 < 0.0050
customerID,rare_level,9107-UKCKY,1,prop=0.0001 < 0.0050
customerID,rare_level,4654-ULTTN,1,prop=0.0001 < 0.0050
customerID,rare_level,5550-VFRLC,1,prop=0.0001 < 0.0050
customerID,rare_level,5546-BYZSM,1,prop=0.0001 < 0.0050
customerID,rare_level,1492-KGETH,1,prop=0.0001 < 0.0050
customerID,rare_level,4929-BSTRX,1,prop=0.0001 < 0.0050
customerID,rare_level,4163-HFTUK,1,prop=0.0001 < 0.0050
customerID,rare_level,8215-NGSPE,1,prop=0.0001 < 0.0050
customerID,rare_level,2225-ZRGSG,1,prop=0.0001 < 0.0050
customerID,rare_level,8859-YSTWS,1,prop=0.0001 < 0.0050
customerID,rare_level,5271-YNWVR,1,prop=0.0001 < 0.0050
customerID,rare_level,7601-DHFWZ,1,prop=0.0001 < 0.0050
customerID,rare_level,2657-ALMWY,1,prop=0.0001 < 0.0050
customerID,rare_level,6330-JKLPC,1,prop=0.0001 < 0.0050
customerID,rare_level,4667-OHGKG,1,prop=0.0001 < 0.0050
customerID,rare_level,1998-VHJHK,1,prop=0.0001 < 0.0050
customerID,rare_level,1707-HABPF,1,prop=0.0001 < 0.0050
customerID,rare_level,1660-HSOOQ,1,prop=0.0001 < 0.0050
customerID,rare_level,7253-UVNDW,1,prop=0.0001 < 0.0050
customerID,rare_level,0487-VVUVK,1,prop=0.0001 < 0.0050
customerID,rare_level,7228-OMTPN,1,prop=0.0001 < 0.0050
customerID,rare_level,5063-IUOKK,1,prop=0.0001 < 0.0050
customerID,rare_level,4508-OEBEY,1,prop=0.0001 < 0.0050
customerID,rare_level,0027-KWYKW,1,prop=0.0001 < 0.0050
customerID,rare_level,2308-STERM,1,prop=0.0001 < 0.0050
customerID,rare_level,5982-XMDEX,1,prop=0.0001 < 0.0050
customerID,rare_level,6284-AHOOQ,1,prop=0.0001 < 0.0050
customerID,rare_level,6051-PTVNS,1,prop=0.0001 < 0.0050
customerID,rare_level,2344-JMOGN,1,prop=0.0001 < 0.0050
customerID,rare_level,3799-ISUZQ,1,prop=0.0001 < 0.0050
customerID,rare_level,2877-VDUER,1,prop=0.0001 < 0.0050
customerID,rare_level,9152-AMKAK,1,prop=0.0001 < 0.0050
customerID,rare_level,1794-HBQTJ,1,prop=0.0001 < 0.0050
customerID,rare_level,9432-VOFYX,1,prop=0.0001 < 0.0050
customerID,rare_level,8049-WJCLQ,1,prop=0.0001 < 0.0050
customerID,rare_level,6586-PSJOX,1,prop=0.0001 < 0.0050
customerID,rare_level,2460-FPSYH,1,prop=0.0001 < 0.0050
customerID,rare_level,9705-ZJBCG,1,prop=0.0001 < 0.0050
customerID,rare_level,4818-DRBQT,1,prop=0.0001 < 0.0050
customerID,rare_level,1320-HTRDR,1,prop=0.0001 < 0.0050
customerID,rare_level,6847-KJLTS,1,prop=0.0001 < 0.0050
customerID,rare_level,9670-BPNXF,1,prop=0.0001 < 0.0050
customerID,rare_level,3913-FCUUW,1,prop=0.0001 < 0.0050
customerID,rare_level,3301-VKTGC,1,prop=0.0001 < 0.0050
customerID,rare_level,1493-AMTIE,1,prop=0.0001 < 0.0050
customerID,rare_level,9555-SAHUZ,1,prop=0.0001 < 0.0050
customerID,rare_level,0816-TSPHQ,1,prop=0.0001 < 0.0050
customerID,rare_level,9932-WBWIK,1,prop=0.0001 < 0.0050
customerID,rare_level,4619-EVPHY,1,prop=0.0001 < 0.0050
customerID,rare_level,5286-YHCVC,1,prop=0.0001 < 0.0050
customerID,rare_level,6424-ELEYH,1,prop=0.0001 < 0.0050
customerID,rare_level,4391-RESHN,1,prop=0.0001 < 0.0050
customerID,rare_level,9115-YQHGA,1,prop=0.0001 < 0.0050
customerID,rare_level,4462-CYWMH,1,prop=0.0001 < 0.0050
customerID,rare_level,8963-MQVYN,1,prop=0.0001 < 0.0050
customerID,rare_level,2458-EOMRE,1,prop=0.0001 < 0.0050
customerID,rare_level,9334-GWGOW,1,prop=0.0001 < 0.0050
customerID,rare_level,6821-BUXUX,1,prop=0.0001 < 0.0050
customerID,rare_level,5028-HTLJB,1,prop=0.0001 < 0.0050
customerID,rare_level,9801-GDWGV,1,prop=0.0001 < 0.0050
customerID,rare_level,6542-LWGXJ,1,prop=0.0001 < 0.0050
customerID,rare_level,5567-GZKQY,1,prop=0.0001 < 0.0050
customerID,rare_level,1222-LRYKO,1,prop=0.0001 < 0.0050
customerID,rare_level,2320-JRSDE,1,prop=0.0001 < 0.0050
customerID,rare_level,2087-QAREY,1,prop=0.0001 < 0.0050
customerID,rare_level,0601-WZHJF,1,prop=0.0001 < 0.0050
customerID,rare_level,4423-JWZJN,1,prop=0.0001 < 0.0050
customerID,rare_level,5143-WMWOG,1,prop=0.0001 < 0.0050
customerID,rare_level,6490-FGZAT,1,prop=0.0001 < 0.0050
customerID,rare_level,5393-RXQSZ,1,prop=0.0001 < 0.0050
customerID,rare_level,7452-FOLON,1,prop=0.0001 < 0.0050
customerID,rare_level,2320-TZRRH,1,prop=0.0001 < 0.0050
customerID,rare_level,0231-LXVAP,1,prop=0.0001 < 0.0050
customerID,rare_level,9444-JTXHZ,1,prop=0.0001 < 0.0050
customerID,rare_level,4942-VZZOM,1,prop=0.0001 < 0.0050
customerID,rare_level,5510-BOIUJ,1,prop=0.0001 < 0.0050
customerID,rare_level,7502-BNYGS,1,prop=0.0001 < 0.0050
customerID,rare_level,4291-HYEBC,1,prop=0.0001 < 0.0050
customerID,rare_level,6147-CBCRA,1,prop=0.0001 < 0.0050
customerID,rare_level,6047-SUHPR,1,prop=0.0001 < 0.0050
customerID,rare_level,4471-KXAUH,1,prop=0.0001 < 0.0050
customerID,rare_level,9752-ZNQUT,1,prop=0.0001 < 0.0050
customerID,rare_level,7638-QVMVY,1,prop=0.0001 < 0.0050
customerID,rare_level,1576-PFZIW,1,prop=0.0001 < 0.0050
customerID,rare_level,5666-MBJPT,1,prop=0.0001 < 0.0050
customerID,rare_level,7312-XSBAT,1,prop=0.0001 < 0.0050
customerID,rare_level,3096-GKWEB,1,prop=0.0001 < 0.0050
customerID,rare_level,2371-JQHZZ,1,prop=0.0001 < 0.0050
customerID,rare_level,0674-GCDXG,1,prop=0.0001 < 0.0050
customerID,rare_level,1121-QSIVB,1,prop=0.0001 < 0.0050
customerID,rare_level,4396-KLSEH,1,prop=0.0001 < 0.0050
customerID,rare_level,3244-DCJWY,1,prop=0.0001 < 0.0050
customerID,rare_level,2824-MYYBN,1,prop=0.0001 < 0.0050
customerID,rare_level,0875-CABNR,1,prop=0.0001 < 0.0050
customerID,rare_level,6345-HOVES,1,prop=0.0001 < 0.0050
customerID,rare_level,8318-LCNBW,1,prop=0.0001 < 0.0050
